model,dataset_size,dataset,fold,carte_lr_idx,test_score,best_val_loss,Created
CARTE 🗺️,10000,REG_SOCIAL_VIDEO_GAMES_SALES,8,4.0,0.8773396600463498,"[-0.3991144299507141,-0.34053075313568115,-0.281746506690979,-0.3717147707939148,-0.2930957078933716]",2025-04-30T14:13:44.000Z
CARTE 🗺️,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,9,4.0,0.99201002416226,"[-0.7968653440475464,-0.93644380569458,-0.8183016777038574,-0.865552544593811,-0.6738570928573608]",2025-04-30T14:10:54.000Z
CARTE 🗺️,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,8,4.0,0.9817357655898876,"[-0.783869206905365,-0.8693225979804993,-0.7437174916267395,-0.7366030216217041,-0.8690007925033569]",2025-04-30T14:04:28.000Z
CARTE 🗺️,10000,REG_CONSUMER_BABIES_R_US_PRICES,9,4.0,0.9146462074620728,"[-0.8957202434539795,-0.8666375875473022,-0.852655827999115,-0.8769155144691467,-0.8873705267906189]",2025-04-30T13:31:21.000Z
CARTE 🗺️,10000,REG_CONSUMER_BABIES_R_US_PRICES,8,4.0,0.9312105732893456,"[-0.8746932744979858,-0.8802083134651184,-0.8808184862136841,-0.8513454794883728,-0.8787436485290527]",2025-04-30T13:31:10.000Z
CARTE 🗺️,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,9,4.0,0.9642560743968036,"[-0.9565387964248656,-0.9560465812683104,-0.9596823453903198,-0.9596103429794312,-0.9614147543907166]",2025-04-30T13:25:43.000Z
CARTE 🗺️,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,8,4.0,0.9712898609034394,"[-0.9608716368675232,-0.9603988528251648,-0.9621144533157348,-0.9606839418411256,-0.9569647908210754]",2025-04-30T13:25:33.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,9,4.0,0.9236167470586596,"[-0.8731780052185059,-0.8731799125671387,-0.8484519124031067,-0.8720510601997375,-0.8703573942184448]",2025-04-30T13:14:06.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,8,4.0,0.9135145906102344,"[-0.8498240113258362,-0.8613811731338501,-0.85417640209198,-0.8580727577209473,-0.8649410605430603]",2025-04-30T13:13:57.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,9,4.0,0.953116497054205,"[-0.7161970138549805,-0.6383848786354065,-0.6791430711746216,-0.7757021188735962,-0.6984716057777405]",2025-04-30T12:40:23.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,8,4.0,0.9359964697604424,"[-0.7254548072814941,-0.7079269886016846,-0.6164265871047974,-0.7644020318984985,-0.6627886891365051]",2025-04-30T12:40:18.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,9,4.0,0.8822264070507521,"[-0.7954765558242798,-0.7509840726852417,-0.7271087169647217,-0.7703397870063782,-0.7316413521766663]",2025-04-30T12:26:09.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,8,4.0,0.8951063400391883,"[-0.7613985538482666,-0.735578715801239,-0.75725257396698,-0.7561532258987427,-0.742967963218689]",2025-04-30T12:13:05.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,9,4.0,0.9846495009848284,"[-0.9782624840736388,-0.966126263141632,-0.9689869284629822,-0.957386553287506,-0.976727306842804]",2025-04-30T12:01:01.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,8,4.0,0.9839614615132212,"[-0.9739227294921876,-0.9762959480285645,-0.9790605902671814,-0.9767156839370728,-0.976709246635437]",2025-04-30T12:00:50.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,9,4.0,0.9419383910099977,"[-0.09843838214874268,-0.015250563621520996,-0.08707094192504883,-0.04213249683380127,-0.12357252836227416]",2025-04-30T11:49:20.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,8,4.0,0.9763210777263474,"[-0.09063279628753662,-0.028576672077178955,-0.027551472187042236,-0.09350025653839111,-0.054253458976745605]",2025-04-30T11:37:14.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,9,4.0,0.9345937934074026,"[-0.9243236780166626,-0.9149014353752136,-0.9251738786697388,-0.9219897985458374,-0.9299649000167848]",2025-04-30T11:01:55.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,8,4.0,0.9075680361853594,"[-0.930194616317749,-0.9236337542533876,-0.9135059714317322,-0.9155861139297484,-0.9233640432357788]",2025-04-30T10:51:18.000Z
CARTE 🗺️,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,9,4.0,0.9239558706257316,"[-0.7978605031967163,-0.8550229072570801,-0.8337498307228088,-0.839109480381012,-0.803618311882019]",2025-04-30T10:40:42.000Z
CARTE 🗺️,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,8,4.0,0.9687656021239464,"[-0.8266423940658569,-0.8051103353500366,-0.8101968765258789,-0.8316506147384644,-0.8559388518333435]",2025-04-30T10:40:31.000Z
CARTE 🗺️,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,9,3.0,0.9852117238199488,"[-0.9829213619232178,-0.9824283719062804,-0.9790928363800048,-0.9808009266853333,-0.9793633222579956]",2025-04-30T10:24:17.000Z
CARTE 🗺️,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,8,3.0,0.986042350462744,"[-0.9817453622817992,-0.9814549088478088,-0.9829401969909668,-0.9825946092605592,-0.9836553931236268]",2025-04-30T10:19:25.000Z
CARTE 🗺️,10000,REG_SOCIAL_SPOTIFY_POPULARITY,9,3.0,0.7132865997455282,"[-0.616963803768158,-0.641488790512085,-0.623260498046875,-0.6218012571334839,-0.659278154373169]",2025-04-30T08:18:47.000Z
CARTE 🗺️,10000,REG_SOCIAL_SPOTIFY_POPULARITY,8,3.0,0.7218239011998397,"[-0.6689330339431763,0,-0.644206702709198,-0.6619440913200378,-0.6180253028869629]",2025-04-30T08:18:36.000Z
CARTE 🗺️,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,9,3.0,0.9703949502800756,"[-0.17370688915252686,-0.4026373624801636,-0.29842841625213623,-0.5428914427757263,-0.42333829402923584]",2025-04-30T08:01:01.000Z
CARTE 🗺️,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,8,3.0,0.9582995955133384,"[-0.5002603530883789,-0.5088762640953064,-0.4678167700767517,-0.5371807813644409,-0.3026113510131836]",2025-04-30T07:55:18.000Z
CARTE 🗺️,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,9,3.0,0.999958589548086,"[-0.9997445940971376,-0.9997943639755248,-0.9998574256896972,-0.9998193383216858,-0.9997954368591307]",2025-04-30T06:39:09.000Z
CARTE 🗺️,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,8,3.0,0.999942438980585,"[-0.9998170137405396,-0.9993170499801636,-0.9999536275863647,-0.9995989799499512,-0.999560296535492]",2025-04-30T06:38:58.000Z
CARTE 🗺️,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,9,3.0,0.4603173098310434,"[-0.3462565541267395,-0.389636754989624,-0.4202253222465515,-0.40981388092041016,-0.41457921266555786]",2025-04-30T06:14:56.000Z
CARTE 🗺️,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,8,3.0,0.4428914606946937,"[-0.3889455795288086,-0.38643336296081543,-0.3740466833114624,-0.4059640169143677,-0.3315120339393616]",2025-04-30T06:14:11.000Z
CARTE 🗺️,10000,REG_SOCIAL_ANIME_PLANET_RATING,9,3.0,0.6994998661769685,"[-0.6711570620536804,-0.6607743501663208,-0.6698008179664612,-0.6866627931594849,-0.6664043068885803]",2025-04-30T05:25:44.000Z
CARTE 🗺️,10000,REG_SOCIAL_ANIME_PLANET_RATING,8,3.0,0.7153172414577158,"[-0.6463751792907715,-0.6662887334823608,-0.643857479095459,-0.6896580457687378,-0.66241854429245]",2025-04-30T05:25:33.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,9,3.0,0.587773651314927,"[-0.459094762802124,-0.5063930749893188,-0.4803828001022339,-0.4690219759941101,-0.38591092824935913]",2025-04-30T05:04:30.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,8,3.0,0.5183799661957336,"[-0.4785110354423523,-0.4336363673210144,-0.4483816623687744,-0.4666038751602173,-0.48212361335754395]",2025-04-30T05:04:02.000Z
CARTE 🗺️,10000,REG_FOOD_ZOMATO_RESTAURANTS,9,3.0,0.8608724176655674,"[-0.7961901426315308,-0.8069224953651428,-0.8118002414703369,-0.8131182193756104,-0.8392335772514343]",2025-04-30T04:36:37.000Z
CARTE 🗺️,10000,REG_FOOD_ZOMATO_RESTAURANTS,8,3.0,0.853024942589762,"[-0.7748662233352661,-0.8066062927246094,-0.7717422842979431,-0.7789186239242554,-0.8200701475143433]",2025-04-30T04:33:02.000Z
CARTE 🗺️,10000,REG_SOCIAL_VIDEO_GAMES_SALES,9,3.0,0.8064765978779833,"[-0.46222734451293945,-0.371037244796753,-0.30793970823287964,-0.4176053404808045,-0.2914927005767822]",2025-04-30T04:15:47.000Z
CARTE 🗺️,10000,REG_SOCIAL_VIDEO_GAMES_SALES,8,3.0,0.888368124836028,"[-0.4496948719024658,-0.39444905519485474,-0.37895792722702026,-0.3822917342185974,-0.39590758085250854]",2025-04-30T04:15:36.000Z
CARTE 🗺️,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,9,3.0,0.9892432563249928,"[-0.7927536368370056,-0.9291253685951232,-0.8660355806350708,-0.7792423367500305,-0.674141526222229]",2025-04-30T03:38:56.000Z
CARTE 🗺️,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,8,3.0,0.9815455246346528,"[-0.8008489012718201,-0.882392168045044,-0.7323861122131348,-0.6913402080535889,-0.8489073514938354]",2025-04-30T03:00:53.000Z
CARTE 🗺️,10000,REG_CONSUMER_BABIES_R_US_PRICES,9,3.0,0.9223078430955542,"[-0.9031600952148438,-0.8802614808082581,-0.854459822177887,-0.8753271102905273,-0.9058939218521118]",2025-04-30T02:26:03.000Z
CARTE 🗺️,10000,REG_CONSUMER_BABIES_R_US_PRICES,8,3.0,0.934846740077772,"[-0.8888028860092163,-0.8987317085266113,-0.8696808218955994,-0.8841934204101562,-0.876839280128479]",2025-04-30T02:19:27.000Z
CARTE 🗺️,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,9,3.0,0.9636897960488108,"[-0.9572967290878296,-0.9569910168647766,-0.9607931971549988,-0.959307849407196,-0.9566754102706908]",2025-04-30T02:06:22.000Z
CARTE 🗺️,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,8,3.0,0.9687170499663168,"[-0.955967903137207,-0.955491840839386,-0.959056794643402,-0.9585632085800172,-0.9561280012130736]",2025-04-30T02:01:34.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,9,3.0,0.927764319237804,"[-0.8391413688659668,-0.8702813386917114,-0.8597534894943237,-0.8556208610534668,-0.8491093516349792]",2025-04-30T01:45:33.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,8,3.0,0.9105354323893692,"[-0.8345955610275269,-0.8456023931503296,-0.8469366431236267,-0.8400751352310181,-0.8347970247268677]",2025-04-30T01:40:33.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,9,3.0,0.939823501426494,"[-0.6132851243019104,-0.5131943821907043,-0.560883104801178,-0.6551902294158936,-0.6766824722290039]",2025-04-30T00:55:56.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,8,3.0,0.9239836312515411,"[-0.7081056833267212,-0.6914432644844055,-0.6402139663696289,-0.6338499784469604,-0.53811115026474]",2025-04-30T00:51:26.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,9,3.0,0.8793472848994008,"[-0.7912963628768921,-0.735204815864563,-0.7529024481773376,-0.7641463279724121,-0.7276921272277832]",2025-04-30T00:12:28.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,8,3.0,0.8888244594775715,"[-0.7553125619888306,-0.725631594657898,-0.7506248354911804,-0.7443788647651672,-0.7505443692207336]",2025-04-30T00:12:18.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,9,3.0,0.9851317582882892,"[-0.974919855594635,-0.9599257707595824,-0.9662266373634338,-0.9605886340141296,-0.9813984036445618]",2025-04-29T23:34:14.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,8,3.0,0.983835801361471,"[-0.9708640575408936,-0.9756664037704468,-0.977482259273529,-0.975427508354187,-0.974722981452942]",2025-04-29T23:33:58.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,9,3.0,0.9420700417748152,"[-0.03791278600692749,-0.029850780963897705,-0.08735811710357666,-0.04226195812225342,-0.053057730197906494]",2025-04-29T23:03:26.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,8,3.0,0.9764418700321368,"[-0.02731895446777344,-0.041193366050720215,-0.014585375785827637,-0.05383777618408203,-0.06558692455291748]",2025-04-29T23:03:16.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,9,3.0,0.9305139050804596,"[-0.9223628640174866,-0.9194689393043518,-0.9293758273124696,-0.9239095449447632,-0.933163583278656]",2025-04-29T21:52:43.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,8,3.0,0.9003143059050613,"[-0.9243261814117432,-0.9279793500900269,-0.9181158542633056,-0.9156017899513244,-0.9205262660980223]",2025-04-29T21:52:32.000Z
CARTE 🗺️,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,9,3.0,0.9237120185355996,"[-0.7975260615348816,-0.8624941110610962,-0.8122413158416748,-0.8524656891822815,-0.7814902663230896]",2025-04-29T21:40:10.000Z
CARTE 🗺️,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,8,3.0,0.9689937275204592,"[-0.8190387487411499,-0.8010095953941345,-0.7991429567337036,-0.8420391082763672,-0.8347254991531372]",2025-04-29T21:35:26.000Z
CARTE 🗺️,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,9,2.0,0.9866008482256556,"[-0.983938694000244,-0.9839029312133788,-0.9825396537780762,-0.9841272234916688,-0.9816935658454896]",2025-04-29T21:25:10.000Z
CARTE 🗺️,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,8,2.0,0.9867984903535943,"[-0.9850462079048156,-0.9824169874191284,-0.9849535822868348,-0.9857968688011168,-0.9855613112449646]",2025-04-29T21:25:06.000Z
CARTE 🗺️,10000,REG_SOCIAL_SPOTIFY_POPULARITY,9,2.0,0.708714025808004,"[-0.5946325063705444,-0.6211402416229248,-0.6218535900115967,-0.6538398265838623,-0.6332584619522095]",2025-04-29T21:09:16.000Z
CARTE 🗺️,10000,REG_SOCIAL_SPOTIFY_POPULARITY,8,2.0,0.7593321470616746,"[-0.6607344150543213,-0.6233814358711243,-0.653841495513916,-0.6655683517456055,-0.629447340965271]",2025-04-29T21:07:41.000Z
CARTE 🗺️,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,9,2.0,0.9731421292838318,"[-0.3903449773788452,-0.546345591545105,-0.3636345863342285,-0.5834206342697144,-0.4515037536621094]",2025-04-29T20:41:10.000Z
CARTE 🗺️,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,8,2.0,0.9568768162572115,"[-0.4788122773170471,-0.5078644156455994,-0.4316986799240112,-0.5648916959762573,-0.3719930648803711]",2025-04-29T20:40:47.000Z
CARTE 🗺️,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,9,2.0,0.9999742516703448,"[-0.9999637007713318,-0.9999632239341736,-0.9999353289604188,-0.9999549388885498,-0.9997767210006714]",2025-04-29T19:33:40.000Z
CARTE 🗺️,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,8,2.0,0.9999831091799236,"[-0.999933123588562,-0.9999181032180786,-0.9998709559440612,-0.999973475933075,-0.9999112486839294]",2025-04-29T19:29:09.000Z
CARTE 🗺️,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,9,2.0,0.4510475859179055,"[-0.3631223440170288,-0.4100013375282288,-0.4122927188873291,-0.4156283736228943,-0.4359404444694519]",2025-04-29T19:16:12.000Z
CARTE 🗺️,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,8,2.0,0.4529132472577201,"[-0.4022536277770996,-0.409845769405365,-0.3850427865982056,-0.4204891324043274,-0.3808448910713196]",2025-04-29T19:15:42.000Z
CARTE 🗺️,10000,REG_SOCIAL_ANIME_PLANET_RATING,9,2.0,0.7106025573152601,"[-0.6916345357894897,-0.6677564382553101,-0.6578351259231567,-0.6808794736862183,-0.6799261569976807]",2025-04-29T18:32:52.000Z
CARTE 🗺️,10000,REG_SOCIAL_ANIME_PLANET_RATING,8,2.0,0.7140369692742792,"[-0.6236220598220825,-0.6860640645027161,-0.6541967391967773,-0.7147757411003113,-0.6814865469932556]",2025-04-29T18:19:15.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,9,2.0,0.6027418390572059,"[-0.49011558294296265,-0.5023459196090698,-0.43830448389053345,-0.48230892419815063,-0.4402613043785095]",2025-04-29T17:57:26.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,8,2.0,0.5440320292894432,"[-0.5078226923942566,-0.46181154251098633,-0.4617816209793091,-0.5033478736877441,-0.5220658779144287]",2025-04-29T17:56:54.000Z
CARTE 🗺️,10000,REG_FOOD_ZOMATO_RESTAURANTS,9,2.0,0.8587145396121022,"[-0.8013848066329956,-0.8227679133415222,-0.8175337314605713,-0.8020322918891907,-0.8223249912261963]",2025-04-29T17:36:00.000Z
CARTE 🗺️,10000,REG_FOOD_ZOMATO_RESTAURANTS,8,2.0,0.8689722848496357,"[-0.7717300653457642,-0.8024757504463196,-0.7877357006072998,-0.7948580384254456,-0.8273509740829468]",2025-04-29T17:09:23.000Z
CARTE 🗺️,10000,REG_SOCIAL_VIDEO_GAMES_SALES,9,2.0,0.7970113917866628,"[-0.4429229497909546,-0.29287320375442505,-0.31248414516448975,-0.3732411861419678,-0.2589559555053711]",2025-04-29T16:08:07.000Z
CARTE 🗺️,10000,REG_SOCIAL_VIDEO_GAMES_SALES,8,2.0,0.8773971632765426,"[-0.42184358835220337,-0.4059309959411621,-0.28768599033355713,-0.3633105158805847,-0.3200244903564453]",2025-04-29T16:07:55.000Z
CARTE 🗺️,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,9,2.0,0.9897407536641616,"[-0.7907701134681702,-0.904593288898468,-0.7856281995773315,-0.8544551134109497,-0.6656159162521362]",2025-04-29T15:33:06.000Z
CARTE 🗺️,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,8,2.0,0.9814349504045512,"[-0.7487798929214478,-0.8915859460830688,-0.7518570423126221,-0.7799253463745117,-0.8681522607803345]",2025-04-29T15:32:45.000Z
CARTE 🗺️,10000,REG_CONSUMER_BABIES_R_US_PRICES,9,2.0,0.9124208668594184,"[-0.8853040337562561,-0.8821899890899658,-0.862246036529541,-0.8596035242080688,-0.8953775763511658]",2025-04-29T15:20:32.000Z
CARTE 🗺️,10000,REG_CONSUMER_BABIES_R_US_PRICES,8,2.0,0.9389914859887316,"[-0.8817439675331116,-0.8844682574272156,-0.8577538728713989,-0.8653842210769653,-0.8587192893028259]",2025-04-29T15:20:21.000Z
CARTE 🗺️,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,9,2.0,0.964971587633161,"[-0.959240972995758,-0.956148624420166,-0.9601724147796632,-0.9584298133850098,-0.9594777822494508]",2025-04-29T14:24:20.000Z
CARTE 🗺️,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,8,2.0,0.9695725657447638,"[-0.958740770816803,-0.9540433287620544,-0.9602904319763184,-0.9592027068138124,-0.9559251666069032]",2025-04-29T14:23:14.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,9,2.0,0.9251271389013584,"[-0.880519688129425,-0.8643183708190918,-0.8549376726150513,-0.8699676394462585,-0.868865430355072]",2025-04-29T14:06:48.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,8,2.0,0.9130155460400188,"[-0.8563011884689331,-0.8634756803512573,-0.8546265363693237,-0.8507080674171448,-0.8720915913581848]",2025-04-29T13:54:13.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,9,2.0,0.950524245299304,"[-0.7098046541213989,-0.597774863243103,-0.6356921195983887,-0.7692601680755615,-0.710021436214447]",2025-04-29T13:43:51.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,8,2.0,0.9394656640341496,"[-0.734106183052063,-0.7287319898605347,-0.6380043029785156,-0.7677145600318909,-0.6934718489646912]",2025-04-29T13:30:09.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,9,2.0,0.8828855372201929,"[-0.7870184183120728,-0.7439271807670593,-0.7333593964576721,-0.7724155783653259,-0.7330199480056763]",2025-04-29T13:13:36.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,8,2.0,0.8935690554453366,"[-0.7673361301422119,-0.7368426322937012,-0.7525230646133423,-0.7621296048164368,-0.7408668994903564]",2025-04-29T13:11:16.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,9,2.0,0.9829737293157153,"[-0.9786556959152222,-0.9649304151535034,-0.968781590461731,-0.9622683525085448,-0.9754233956336976]",2025-04-29T12:55:43.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,8,2.0,0.9820256942408038,"[-0.975742757320404,-0.9809025526046752,-0.975968599319458,-0.980992317199707,-0.9748708009719848]",2025-04-29T12:51:02.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,9,2.0,0.9422268739883386,"[-0.10461413860321044,-0.02455878257751465,-0.12395834922790527,-0.049941301345825195,-0.10571414232254028]",2025-04-29T12:32:55.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,8,2.0,0.9764868248806214,"[-0.110784649848938,-0.05405449867248535,-0.013307690620422363,-0.02447032928466797,-0.1754853129386902]",2025-04-29T12:29:20.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,9,2.0,0.9351136462793715,"[-0.923794686794281,-0.9216765761375428,-0.9343231916427612,-0.9263046383857728,-0.93659108877182]",2025-04-29T12:00:42.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,8,2.0,0.9088759963513574,"[-0.9287028908729552,-0.9268947243690492,-0.9194285869598388,-0.9161781072616576,-0.9302128553390504]",2025-04-29T11:57:17.000Z
CARTE 🗺️,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,9,2.0,0.9204907985553564,"[-0.8050261735916138,-0.8209251761436462,-0.8090299367904663,-0.8313661813735962,-0.7765885591506958]",2025-04-29T10:49:50.000Z
CARTE 🗺️,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,8,2.0,0.9680296673641966,"[-0.8199942708015442,-0.791555643081665,-0.795491099357605,-0.8423313498497009,-0.8492246866226196]",2025-04-29T10:49:39.000Z
CARTE 🗺️,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,9,1.0,0.9863696108161676,"[-0.9853000044822692,-0.9786989688873292,-0.9824658036231996,-0.9832322597503662,-0.9815036654472352]",2025-04-29T10:32:26.000Z
CARTE 🗺️,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,8,1.0,0.986275988096256,"[-0.9825623035430908,-0.9800483584403992,-0.9831687808036804,-0.9822500944137572,-0.9843695759773254]",2025-04-29T10:30:44.000Z
CARTE 🗺️,10000,REG_SOCIAL_SPOTIFY_POPULARITY,9,1.0,0.7043560623132679,"[-0.6059510111808777,-0.6048521995544434,-0.5953887104988098,-0.64503014087677,-0.6305660009384155]",2025-04-29T09:58:27.000Z
CARTE 🗺️,10000,REG_SOCIAL_SPOTIFY_POPULARITY,8,1.0,0.7456212040588979,"[-0.6708753108978271,-0.6353201866149902,-0.640790581703186,-0.6344593167304993,-0.6290157437324524]",2025-04-29T09:53:35.000Z
CARTE 🗺️,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,9,1.0,0.9677123145978178,"[-0.2521468997001648,-0.3306514620780945,-0.3467199206352234,-0.5221328735351562,-0.4128233790397644]",2025-04-29T09:11:55.000Z
CARTE 🗺️,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,8,1.0,0.9582378496641534,"[-0.4869711399078369,-0.4699268937110901,-0.44658225774765015,-0.5177868604660034,-0.3175029754638672]",2025-04-29T09:09:54.000Z
CARTE 🗺️,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,9,1.0,0.9999524283945912,"[-0.9998800158500672,-0.9998385310173036,-0.9997797608375548,-0.9996150732040404,-0.9996620416641236]",2025-04-29T07:40:22.000Z
CARTE 🗺️,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,8,1.0,0.999980211135651,"[-0.999899685382843,-0.9998616576194764,-0.9999590516090392,-0.9998863339424132,-0.9999156594276428]",2025-04-29T07:38:26.000Z
CARTE 🗺️,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,9,1.0,0.4501205332054498,"[-0.3812488317489624,-0.4018118381500244,-0.3818709254264831,-0.3964114785194397,-0.4068695902824402]",2025-04-29T07:09:21.000Z
CARTE 🗺️,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,8,1.0,0.4448358630513304,"[-0.3872016668319702,-0.4016451835632324,-0.3722638487815857,-0.4128490686416626,-0.37322139739990234]",2025-04-29T07:09:00.000Z
CARTE 🗺️,10000,REG_SOCIAL_ANIME_PLANET_RATING,9,1.0,0.7064396542864418,"[-0.6790729761123657,-0.6825149059295654,-0.6688429117202759,-0.6844387054443359,-0.6928507089614868]",2025-04-29T06:34:32.000Z
CARTE 🗺️,10000,REG_SOCIAL_ANIME_PLANET_RATING,8,1.0,0.7254145972165409,"[-0.6130739450454712,-0.6601266860961914,-0.6360336542129517,-0.6945961713790894,-0.6618875861167908]",2025-04-29T06:34:21.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,9,1.0,0.5954949728480583,"[-0.48631829023361206,-0.4819092750549317,-0.4485623836517334,-0.4696844220161438,-0.42766398191452026]",2025-04-29T05:53:51.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,8,1.0,0.5269586052404053,"[-0.48938417434692383,-0.461767315864563,-0.43771684169769287,-0.5115237236022949,-0.5084018707275391]",2025-04-29T05:53:40.000Z
