dataset,fold,model,cpu_cores,cpu_name,gpu_type,gpu_total_memory_gb,inference_peak_cpu_gb,inference_peak_gpu_gb,inference_wall_time_s,m_features,n_test,n_train,system_ram_gb,timestamp,train_examples,train_peak_cpu_gb,train_peak_gpu_gb,train_wall_time_s
REG_SPORTS_FIFA22_WAGES,6,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3689956665039062,0.6513671875,0.5085115432739258,28,1917,10000,1007.6650276184082,2025-08-03 07:54:54,10000,1.3683967590332031,0.6513671875,56.19064998626709
REG_SPORTS_FIFA22_WAGES,4,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3674545288085938,0.6513671875,0.508570671081543,28,1917,10000,1007.6727294921876,2025-08-03 07:51:35,10000,1.3670692443847656,0.6513671875,55.11720824241638
REG_SPORTS_FIFA22_WAGES,3,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3685455322265625,0.6513671875,0.5108778476715088,28,1917,10000,1007.6727294921876,2025-08-03 07:51:27,10000,1.368083953857422,0.6513671875,55.58617448806763
REG_SPORTS_FIFA22_WAGES,1,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3688316345214844,0.6513671875,0.5077567100524902,28,1917,10000,1007.6727294921876,2025-08-03 07:51:16,10000,1.3685340881347656,0.6513671875,55.59406661987305
REG_SPORTS_FIFA22_WAGES,2,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3766250610351562,0.6513671875,0.5081911087036133,28,1917,10000,1007.6727294921876,2025-08-03 07:51:14,10000,1.37603759765625,0.6513671875,55.17565035820007
REG_SPORTS_FIFA22_WAGES,5,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3682746887207031,0.6513671875,0.5089118480682373,28,1917,10000,1007.6650276184082,2025-08-03 07:50:40,10000,1.3679351806640625,0.6513671875,60.144524335861206
REG_SPORTS_FIFA22_WAGES,0,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3696556091308594,0.6513671875,0.5098531246185303,28,1917,10000,1007.6650276184082,2025-08-03 07:49:14,10000,1.3694496154785156,0.6513671875,56.62005400657654
REG_SOCIAL_VIDEO_GAMES_SALES,9,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.400543212890625,0.8310546875,1.5031421184539795,5,1659,10000,1007.6650276184082,2025-08-03 07:50:10,10000,1.3965377807617188,0.8310546875,136.11710357666016
REG_SOCIAL_VIDEO_GAMES_SALES,8,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3950576782226562,0.8310546875,1.5034723281860352,5,1659,10000,1007.6650276184082,2025-08-03 07:49:19,10000,1.391132354736328,0.8310546875,141.86154627799988
REG_SOCIAL_VIDEO_GAMES_SALES,7,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4071922302246094,0.8310546875,1.5088703632354736,5,1659,10000,1007.6650276184082,2025-08-03 07:47:45,10000,1.4020767211914062,0.8310546875,141.42436170578003
REG_SOCIAL_VIDEO_GAMES_SALES,6,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4117088317871094,0.8310546875,1.5036380290985107,5,1659,10000,1007.6727294921876,2025-08-03 07:46:22,10000,1.4068222045898438,0.8310546875,135.1973214149475
REG_SOCIAL_VIDEO_GAMES_SALES,4,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4023971557617188,0.8310546875,1.5040524005889893,5,1659,10000,1007.6727294921876,2025-08-03 07:45:42,10000,1.397125244140625,0.8310546875,138.1108729839325
REG_SOCIAL_VIDEO_GAMES_SALES,2,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.390777587890625,0.8310546875,1.5089712142944336,5,1659,10000,1007.6727294921876,2025-08-03 07:44:54,10000,1.3879776000976562,0.8310546875,134.65321230888367
REG_SOCIAL_VIDEO_GAMES_SALES,3,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.409870147705078,0.8310546875,1.5090312957763672,5,1659,10000,1007.6727294921876,2025-08-03 07:44:53,10000,1.43408203125,0.8310546875,136.66040754318237
REG_SOCIAL_VIDEO_GAMES_SALES,5,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3965377807617188,0.8310546875,1.5077733993530271,5,1659,10000,1007.6650276184082,2025-08-03 07:44:37,10000,1.3914566040039062,0.8115234375,134.7693169116974
REG_SOCIAL_VIDEO_GAMES_SALES,1,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4029998779296875,0.8310546875,1.5103709697723389,5,1659,10000,1007.6650276184082,2025-08-03 07:43:19,10000,1.4205970764160156,0.8310546875,139.81076216697693
REG_SOCIAL_VIDEO_GAMES_SALES,0,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4094810485839844,0.8310546875,1.508812665939331,5,1659,10000,1007.6650276184082,2025-08-03 07:42:39,10000,1.4067039489746094,0.8310546875,138.78467893600464
REG_SOCIAL_SPOTIFY_POPULARITY,9,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4807052612304688,1.1396484375,3.5088906288146973,18,2000,10000,1007.6727294921876,2025-08-03 07:38:48,10000,1.478717803955078,1.1396484375,288.9509756565094
REG_SOCIAL_SPOTIFY_POPULARITY,8,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4741554260253906,1.1826171875,3.5131261348724365,18,2000,10000,1007.6727294921876,2025-08-03 07:38:43,10000,1.4719314575195312,1.1826171875,279.88779044151306
REG_SOCIAL_SPOTIFY_POPULARITY,7,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4831428527832031,1.1884765625,3.529115676879883,18,2000,10000,1007.6650276184082,2025-08-03 07:38:08,10000,1.5062217712402344,1.1884765625,287.25346326828003
REG_SOCIAL_SPOTIFY_POPULARITY,6,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4821624755859375,1.1552734375,3.5078978538513184,18,2000,10000,1007.6650276184082,2025-08-03 07:37:36,10000,1.4807167053222656,1.1552734375,281.7921071052551
REG_SOCIAL_SPOTIFY_POPULARITY,4,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.48052978515625,1.1884765625,3.5137779712677,18,2000,10000,1007.6727294921876,2025-08-03 07:30:41,10000,1.479278564453125,1.1884765625,276.28521490097046
REG_SOCIAL_SPOTIFY_POPULARITY,3,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4686927795410156,1.1884765625,3.509559154510498,18,2000,10000,1007.6727294921876,2025-08-03 07:30:46,10000,1.4647674560546875,1.1884765625,280.25617146492004
REG_SOCIAL_SPOTIFY_POPULARITY,5,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4808921813964844,1.1943359375,3.5237815380096436,18,2000,10000,1007.6650276184082,2025-08-03 07:30:44,10000,1.4805755615234375,1.1357421875,293.6369082927704
REG_SOCIAL_SPOTIFY_POPULARITY,2,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4895744323730469,1.2255859375,3.509042739868164,18,2000,10000,1007.6650276184082,2025-08-03 07:30:01,10000,1.4894256591796875,1.2255859375,281.9756555557251
REG_SOCIAL_SPOTIFY_POPULARITY,0,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.491291046142578,1.1123046875,3.514721632003784,18,2000,10000,1007.6727294921876,2025-08-03 07:22:55,10000,1.4901237487792969,1.1123046875,290.30041456222534
REG_SOCIAL_SPOTIFY_POPULARITY,1,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4637184143066406,1.1201171875,3.515343427658081,18,2000,10000,1007.6727294921876,2025-08-03 07:23:11,10000,1.4636154174804688,1.1201171875,306.78091073036194
REG_SOCIAL_MUSEUMS_US_REVENUES,9,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.5770416259765625,1.7451171875,6.518306016921997,21,2000,10000,1007.6650276184082,2025-08-03 07:45:13,10000,1.608928680419922,1.7451171875,1744.0660507678986
REG_SOCIAL_MUSEUMS_US_REVENUES,8,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.5894317626953125,1.7451171875,6.509185552597046,21,2000,10000,1007.6650276184082,2025-08-03 07:40:19,10000,1.6224899291992188,1.7451171875,1630.9193062782288
REG_SOCIAL_MUSEUMS_US_REVENUES,7,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.5879135131835938,1.7451171875,6.519540071487427,21,2000,10000,1007.6727294921876,2025-08-03 07:42:00,10000,1.6124191284179688,1.7451171875,1759.9599924087524
REG_SOCIAL_MUSEUMS_US_REVENUES,6,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.5994758605957031,1.7451171875,6.511632204055786,21,2000,10000,1007.6727294921876,2025-08-03 07:39:30,10000,1.6273345947265625,1.7451171875,1683.8853979110718
REG_SOCIAL_MUSEUMS_US_REVENUES,4,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.5931777954101562,1.7451171875,6.516188144683838,21,2000,10000,1007.6650276184082,2025-08-03 07:22:22,10000,1.6251945495605469,1.7451171875,1693.0306198596954
