dataset,fold,model,Runtime,cpu_cores,cpu_name,gpu_total_memory_gb,gpu_type,inference_peak_cpu_gb,inference_peak_gpu_gb,inference_wall_time_s,m_features,n_test,n_train,system_ram_gb,timestamp,train_examples,train_peak_cpu_gb,train_peak_gpu_gb,train_wall_time_s
REG_SOCIAL_VIDEO_GAMES_SALES,1,TabSTAR 🌟,227,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7839851379394531,0.9228515625,1.0010206699371338,5,1659,10000,1007.6727752685548,2025-08-08 15:10:21,10000,1.7880210876464844,1.5634765625,223.27770614624023
REG_SOCIAL_VIDEO_GAMES_SALES,0,TabSTAR 🌟,369,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.785125732421875,0.9208984375,1.503483772277832,5,1659,10000,1007.672779083252,2025-08-08 15:11:45,10000,1.7778358459472656,1.4873046875,364.3984241485596
REG_SOCIAL_SPOTIFY_POPULARITY,9,TabSTAR 🌟,683,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8177566528320312,0.9814453125,4.507939338684082,18,2000,10000,1007.6864013671876,2025-08-08 15:15:57,10000,1.7962303161621094,3.6904296875,668.165922164917
REG_SOCIAL_SPOTIFY_POPULARITY,8,TabSTAR 🌟,695,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8243904113769531,1.0166015625,4.507450103759766,18,2000,10000,1007.6864013671876,2025-08-08 15:14:41,10000,1.844635009765625,4.0341796875,636.5048763751984
REG_SOCIAL_SPOTIFY_POPULARITY,7,TabSTAR 🌟,308,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.823211669921875,1.0849609375,2.001579523086548,18,2000,10000,1007.6727752685548,2025-08-08 15:05:21,10000,1.8000946044921875,3.7197265625,301.29995346069336
REG_SOCIAL_SPOTIFY_POPULARITY,6,TabSTAR 🌟,692,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.817218780517578,0.9208984375,4.509314775466919,18,2000,10000,1007.6864013671876,2025-08-08 15:10:33,10000,1.803447723388672,3.8193359375,676.992681980133
REG_SOCIAL_SPOTIFY_POPULARITY,5,TabSTAR 🌟,788,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8367881774902344,1.2509765625,4.513949871063232,18,2000,10000,1007.6864013671876,2025-08-08 15:11:35,10000,1.8295974731445312,3.3251953125,772.0180425643921
REG_SOCIAL_SPOTIFY_POPULARITY,4,TabSTAR 🌟,1121,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8589096069335935,0.9443359375,4.511538982391357,18,2000,10000,1007.6650276184082,2025-08-08 15:13:07,10000,1.830486297607422,3.8466796875,1101.1844606399536
REG_SOCIAL_SPOTIFY_POPULARITY,3,TabSTAR 🌟,310,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.827354431152344,0.9716796875,2.5044150352478027,18,2000,10000,1007.6727752685548,2025-08-08 14:59:04,10000,1.81439208984375,3.6982421875,299.232444524765
REG_SOCIAL_SPOTIFY_POPULARITY,2,TabSTAR 🌟,1123,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8221969604492188,1.1494140625,4.504307270050049,18,2000,10000,1007.672779083252,2025-08-08 15:09:40,10000,1.792034149169922,5.5458984375,1107.2200722694397
REG_SOCIAL_SPOTIFY_POPULARITY,1,TabSTAR 🌟,643,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8504714965820312,0.9208984375,4.0079731941223145,18,2000,10000,1007.6864013671876,2025-08-08 15:01:11,10000,1.8203086853027344,2.9658203125,628.3685998916626
REG_SOCIAL_SPOTIFY_POPULARITY,0,TabSTAR 🌟,739,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.825408935546875,0.9423828125,4.508152484893799,18,2000,10000,1007.6864013671876,2025-08-08 15:02:15,10000,1.8023567199707031,3.3427734375,718.572292804718
REG_SOCIAL_MUSEUMS_US_REVENUES,9,TabSTAR 🌟,1077,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.825035095214844,0.9208984375,5.507725238800049,21,2000,10000,1007.672779083252,2025-08-08 15:03:52,10000,1.8236541748046875,2.4970703125,1066.959790468216
REG_SOCIAL_MUSEUMS_US_REVENUES,8,TabSTAR 🌟,515,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8128890991210935,0.9208984375,3.004124879837036,21,2000,10000,1007.6727752685548,2025-08-08 14:52:06,10000,1.8065834045410156,2.4169921875,465.55092096328735
REG_SOCIAL_MUSEUMS_US_REVENUES,7,TabSTAR 🌟,832,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8208961486816408,0.9208984375,6.007823944091797,21,2000,10000,1007.6864013671876,2025-08-08 14:56:36,10000,1.8248405456542969,2.4404296875,821.9669630527496
REG_SOCIAL_MUSEUMS_US_REVENUES,6,TabSTAR 🌟,706,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8007354736328125,0.9208984375,5.5062415599823,21,2000,10000,1007.6650276184082,2025-08-08 14:52:58,10000,1.824504852294922,2.4736328125,695.374801158905
REG_SOCIAL_MUSEUMS_US_REVENUES,5,TabSTAR 🌟,948,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.795001983642578,0.9208984375,6.012861251831055,21,2000,10000,1007.6864013671876,2025-08-08 14:55:40,10000,1.81268310546875,2.4716796875,937.2412276268004
REG_SOCIAL_MUSEUMS_US_REVENUES,3,TabSTAR 🌟,649,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7807121276855469,0.9228515625,5.513199806213379,21,2000,10000,1007.672779083252,2025-08-08 14:49:11,10000,1.829753875732422,2.7490234375,639.4997045993805
REG_SOCIAL_MUSEUMS_US_REVENUES,4,TabSTAR 🌟,302,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8183250427246096,0.9208984375,3.0039989948272705,21,2000,10000,1007.6727752685548,2025-08-08 14:43:11,10000,1.82269287109375,2.5068359375,295.40851402282715
REG_SOCIAL_MUSEUMS_US_REVENUES,2,TabSTAR 🌟,351,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7890701293945312,0.9189453125,6.022110939025879,21,2000,10000,1007.6864013671876,2025-08-08 14:40:50,10000,1.7964553833007812,2.5048828125,340.47309923171997
REG_SOCIAL_MUSEUMS_US_REVENUES,1,TabSTAR 🌟,370,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7965469360351562,0.9208984375,2.5020289421081543,21,2000,10000,1007.6727752685548,2025-08-08 14:37:05,10000,1.8147315979003904,2.5087890625,365.1226251125336
REG_SOCIAL_MUSEUMS_US_REVENUES,0,TabSTAR 🌟,441,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.81695556640625,0.9208984375,5.51290225982666,21,2000,10000,1007.6864013671876,2025-08-08 14:37:50,10000,1.822723388671875,2.4931640625,426.584219455719
REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,9,TabSTAR 🌟,830,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7822799682617188,1.0556640625,3.5126774311065674,15,715,6443,1007.672779083252,2025-08-08 14:44:07,10000,1.7796897888183594,4.7080078125,821.7538404464722
REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,8,TabSTAR 🌟,560,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7483444213867188,1.1357421875,3.526658296585083,15,715,6443,1007.672779083252,2025-08-08 14:36:36,10000,1.7596511840820312,4.6943359375,552.0202970504761
REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,6,TabSTAR 🌟,1257,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8104286193847656,0.9892578125,3.511638879776001,15,715,6443,1007.6864013671876,2025-08-08 14:47:07,10000,1.8563308715820312,4.7724609375,1245.751398563385
REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,7,TabSTAR 🌟,830,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8030509948730469,1.0615234375,3.5213656425476074,15,715,6443,1007.6650276184082,2025-08-08 14:39:38,10000,1.849449157714844,4.9501953125,778.0730440616608
REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,5,TabSTAR 🌟,484,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7846565246582031,1.1064453125,1.50496506690979,15,715,6443,1007.6727752685548,2025-08-08 14:29:47,10000,1.7917633056640625,4.7626953125,478.403959274292
REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,4,TabSTAR 🌟,1650,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7658424377441406,1.0478515625,3.5113439559936523,15,715,6443,1007.6864013671876,2025-08-08 14:48:19,10000,1.7689247131347656,4.9345703125,1641.606612920761
REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,2,TabSTAR 🌟,750,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7795448303222656,1.0283203125,3.518974781036377,15,715,6443,1007.6864013671876,2025-08-08 14:33:05,10000,1.7863082885742188,4.8837890625,742.3309192657471
REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,3,TabSTAR 🌟,516,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7823829650878906,1.1142578125,3.5111799240112305,15,715,6443,1007.672779083252,2025-08-08 14:28:34,10000,1.7720108032226562,4.8193359375,501.5873124599457
REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,1,TabSTAR 🌟,513,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7683067321777344,1.0498046875,3.5199601650238037,15,715,6443,1007.672779083252,2025-08-08 14:25:27,10000,1.7744827270507812,4.9677734375,505.3758940696716
REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,0,TabSTAR 🌟,467,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7667503356933594,1.0517578125,3.5147483348846436,15,715,6443,1007.6650276184082,2025-08-08 14:24:15,10000,1.7717437744140625,4.7177734375,459.390328168869
REG_SOCIAL_MOVIES_DATASET_REVENUE,8,TabSTAR 🌟,976,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8371696472167969,2.7470703125,9.544351816177368,20,2000,10000,1007.6864013671876,2025-08-08 14:28:34,10000,1.8999710083007812,15.7021484375,961.3751978874208
REG_SOCIAL_MOVIES_DATASET_REVENUE,7,TabSTAR 🌟,769,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8468780517578125,2.9013671875,9.567821264266968,20,2000,10000,1007.6864013671876,2025-08-08 14:24:14,10000,1.9042205810546875,14.2705078125,754.0956540107727
REG_SOCIAL_MOVIES_DATASET_REVENUE,9,TabSTAR 🌟,552,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.837486267089844,3.1162109375,5.013509750366211,20,2000,10000,1007.6727752685548,2025-08-08 14:20:36,10000,1.828582763671875,13.3955078125,542.5174517631531
REG_SOCIAL_MOVIES_DATASET_REVENUE,6,TabSTAR 🌟,760,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8528366088867188,2.3740234375,9.55368971824646,20,2000,10000,1007.6864013671876,2025-08-08 14:17:40,10000,1.8591079711914065,14.6005859375,745.6720163822174
REG_SOCIAL_MOVIES_DATASET_REVENUE,4,TabSTAR 🌟,675,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.826507568359375,2.7998046875,9.521151065826416,20,2000,10000,1007.672779083252,2025-08-08 14:15:05,10000,1.8091468811035156,16.4228515625,660.8439393043518
REG_SOCIAL_MOVIES_DATASET_REVENUE,3,TabSTAR 🌟,883,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8529205322265625,2.5244140625,9.019696950912476,20,2000,10000,1007.6864013671876,2025-08-08 14:18:01,10000,2.0127220153808594,13.1142578125,869.3408544063568
REG_SOCIAL_MOVIES_DATASET_REVENUE,5,TabSTAR 🌟,426,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8250846862792969,2.1083984375,4.506078243255615,20,2000,10000,1007.6727752685548,2025-08-08 14:10:19,10000,1.8201446533203125,15.9326171875,418.0587539672851
REG_SOCIAL_MOVIES_DATASET_REVENUE,1,TabSTAR 🌟,541,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.838623046875,2.2353515625,9.532562494277954,20,2000,10000,1007.6864013671876,2025-08-08 14:10:16,10000,1.8279685974121096,15.2509765625,525.5906097888947
REG_SOCIAL_MOVIES_DATASET_REVENUE,2,TabSTAR 🌟,838,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8438568115234375,3.0634765625,9.07225227355957,20,2000,10000,1007.6650276184082,2025-08-08 14:14:53,10000,1.826824188232422,18.7626953125,824.3670797348022
REG_SOCIAL_MOVIES_DATASET_REVENUE,0,TabSTAR 🌟,1107,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8262825012207031,2.5244140625,9.577758073806764,20,2000,10000,1007.672779083252,2025-08-08 14:18:04,10000,1.8134536743164065,15.9892578125,1092.1220331192017
REG_SOCIAL_KOREAN_DRAMA,9,TabSTAR 🌟,176,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.766204833984375,2.0458984375,1.0015337467193604,9,164,1483,1007.672779083252,2025-08-08 14:02:06,10000,1.775299072265625,13.5849609375,172.05856776237488
REG_SOCIAL_KOREAN_DRAMA,7,TabSTAR 🌟,201,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.779766082763672,2.0654296875,1.0111441612243652,9,164,1483,1007.6864013671876,2025-08-08 14:01:21,10000,1.7802734375,13.4892578125,198.05723094940183
REG_SOCIAL_KOREAN_DRAMA,8,TabSTAR 🌟,270,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7931861877441406,0.9228515625,0.5008754730224609,9,164,1483,1007.6727752685548,2025-08-08 13:59:55,10000,1.8798599243164065,16.3662109375,135.0850920677185
REG_SOCIAL_KOREAN_DRAMA,5,TabSTAR 🌟,151,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.771942138671875,2.0439453125,1.0081961154937744,9,164,1483,1007.6864013671876,2025-08-08 13:59:20,10000,1.8641586303710935,13.3330078125,147.24099040031433
REG_SOCIAL_KOREAN_DRAMA,6,TabSTAR 🌟,174,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7953720092773438,2.0361328125,1.001727819442749,9,164,1483,1007.6650276184082,2025-08-08 13:59:15,10000,1.7919349670410156,13.5419921875,171.2581422328949
REG_SOCIAL_KOREAN_DRAMA,4,TabSTAR 🌟,149,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7687301635742188,2.0458984375,1.0071866512298584,9,164,1483,1007.672779083252,2025-08-08 13:57:35,10000,1.832134246826172,18.3271484375,145.22714018821716
REG_SOCIAL_KOREAN_DRAMA,3,TabSTAR 🌟,176,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7542457580566406,2.0634765625,1.0179500579833984,9,164,1483,1007.672779083252,2025-08-08 13:56:50,10000,1.7610740661621094,13.4111328125,170.6422300338745
REG_SOCIAL_KOREAN_DRAMA,2,TabSTAR 🌟,188,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7673187255859375,2.2177734375,1.002161979675293,9,164,1483,1007.6864013671876,2025-08-08 13:55:58,10000,1.8013458251953125,16.0419921875,184.93950724601743
REG_SOCIAL_KOREAN_DRAMA,1,TabSTAR 🌟,228,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7948226928710938,2.0439453125,1.001307725906372,9,164,1483,1007.6864013671876,2025-08-08 13:54:34,10000,1.7830810546875,16.3427734375,224.31131410598755
REG_SOCIAL_KOREAN_DRAMA,0,TabSTAR 🌟,138,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7661705017089844,2.0322265625,1.012965202331543,9,164,1483,1007.672779083252,2025-08-08 13:52:02,10000,1.754680633544922,13.4013671875,135.01957416534424
REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,9,TabSTAR 🌟,478,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.832904815673828,2.7373046875,4.013779640197754,17,2000,10000,1007.6727752685548,2025-08-08 13:56:32,10000,1.8494644165039065,13.2373046875,469.7470178604126
REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,8,TabSTAR 🌟,930,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.851356506347656,2.5087890625,8.089950799942017,17,2000,10000,1007.6864013671876,2025-08-08 14:03:01,10000,1.983314514160156,15.9091796875,911.6206324100494
REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,7,TabSTAR 🌟,1647,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.829627990722656,2.0771484375,7.583083152770996,17,2000,10000,1007.6864013671876,2025-08-08 14:08:58,10000,1.8445396423339844,15.2353515625,1634.1475315093994
REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,6,TabSTAR 🌟,909,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.835979461669922,2.7763671875,7.566821336746216,17,2000,10000,1007.6650276184082,2025-08-08 13:54:45,10000,1.8415412902832031,14.2646484375,896.4133379459381
REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,5,TabSTAR 🌟,784,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8440399169921875,2.2998046875,8.148938655853271,17,2000,10000,1007.6864013671876,2025-08-08 13:50:54,10000,2.02481460571289,12.6376953125,770.861674785614
REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,4,TabSTAR 🌟,778,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8412971496582031,2.2861328125,4.5810630321502686,17,2000,10000,1007.6727752685548,2025-08-08 13:47:30,10000,1.8514137268066408,14.4775390625,768.9538094997406
REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,3,TabSTAR 🌟,668,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8414039611816408,2.5419921875,8.044849395751953,17,2000,10000,1007.6864013671876,2025-08-08 13:45:40,10000,1.8575286865234375,14.2412109375,655.8442311286926
REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,2,TabSTAR 🌟,911,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8516578674316408,2.7900390625,7.5544750690460205,17,2000,10000,1007.672779083252,2025-08-08 13:47:59,10000,1.8688697814941408,16.2958984375,899.1704216003418
REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,1,TabSTAR 🌟,1261,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.849201202392578,2.6416015625,7.535672903060913,17,2000,10000,1007.672779083252,2025-08-08 13:53:25,10000,1.8413238525390625,13.8310546875,1243.6625277996063
REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,0,TabSTAR 🌟,1021,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8488807678222656,2.2490234375,7.524684429168701,17,2000,10000,1007.6864013671876,2025-08-08 13:48:55,10000,1.8605918884277344,14.3505859375,1008.1987001895905
REG_SOCIAL_BOOK_READABILITY_CLEAR,9,TabSTAR 🌟,265,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8041000366210935,1.8134765625,1.5124411582946775,30,472,4252,1007.6727752685548,2025-08-08 13:33:28,10000,1.7976951599121094,7.7841796875,261.09705352783203
REG_SOCIAL_BOOK_READABILITY_CLEAR,7,TabSTAR 🌟,678,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.792499542236328,2.0654296875,2.5457723140716553,30,472,4252,1007.6864013671876,2025-08-08 13:39:33,10000,1.8379669189453125,8.1083984375,672.6769185066223
REG_SOCIAL_BOOK_READABILITY_CLEAR,8,TabSTAR 🌟,592,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8001441955566406,1.8271484375,2.548832416534424,30,472,4252,1007.6650276184082,2025-08-08 13:38:04,10000,1.8094520568847656,7.6591796875,586.1951589584351
REG_SOCIAL_BOOK_READABILITY_CLEAR,6,TabSTAR 🌟,478,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7847328186035156,1.8642578125,2.5223374366760254,30,472,4252,1007.6864013671876,2025-08-08 13:35:59,10000,1.7905998229980469,7.5166015625,472.3038115501404
REG_SOCIAL_BOOK_READABILITY_CLEAR,5,TabSTAR 🌟,356,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7997093200683594,2.2255859375,2.503101587295532,30,472,4252,1007.6864013671876,2025-08-08 13:32:37,10000,1.8648529052734375,7.2353515625,349.09826254844666
REG_SOCIAL_BOOK_READABILITY_CLEAR,4,TabSTAR 🌟,200,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.80279541015625,2.2939453125,1.5101399421691897,30,472,4252,1007.6727752685548,2025-08-08 13:27:51,10000,1.7919883728027344,7.5126953125,196.6556966304779
REG_SOCIAL_BOOK_READABILITY_CLEAR,3,TabSTAR 🌟,347,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.794292449951172,2.0791015625,2.5388569831848145,30,472,4252,1007.672779083252,2025-08-08 13:30:02,10000,1.826744079589844,7.7158203125,340.04570412635803
REG_SOCIAL_BOOK_READABILITY_CLEAR,2,TabSTAR 🌟,590,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8050079345703125,1.7685546875,2.5019822120666504,30,472,4252,1007.672779083252,2025-08-08 13:30:46,10000,1.8233146667480469,7.9775390625,584.4822902679443
REG_SOCIAL_BOOKS_GOODREADS,9,TabSTAR 🌟,353,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8111572265625,2.0458984375,2.01591420173645,14,396,3571,1007.6864013671876,2025-08-08 13:25:01,10000,1.7944564819335938,8.7314453125,347.4528212547302
REG_SOCIAL_BOOK_READABILITY_CLEAR,0,TabSTAR 🌟,617,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7773780822753906,1.8486328125,2.5314977169036865,30,472,4252,1007.6864013671876,2025-08-08 13:29:23,10000,1.7827911376953125,7.9208984375,611.0151042938232
REG_SOCIAL_BOOK_READABILITY_CLEAR,1,TabSTAR 🌟,280,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7983131408691406,2.0966796875,1.5094125270843506,30,472,4252,1007.6727752685548,2025-08-08 13:23:25,10000,1.7949485778808594,7.8642578125,275.28912329673767
REG_SOCIAL_BOOKS_GOODREADS,7,TabSTAR 🌟,332,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.812397003173828,2.5673828125,2.018096923828125,14,396,3571,1007.6864013671876,2025-08-08 13:23:55,10000,1.79693603515625,7.8525390625,325.11685252189636
REG_SOCIAL_BOOKS_GOODREADS,6,TabSTAR 🌟,442,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8151359558105469,2.0458984375,2.0402772426605225,14,396,3571,1007.6864013671876,2025-08-08 13:25:21,10000,1.8220062255859375,7.9287109375,429.9550459384918
REG_SOCIAL_BOOKS_GOODREADS,8,TabSTAR 🌟,619,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.827777862548828,2.0458984375,2.018202543258667,14,396,3571,1007.6650276184082,2025-08-08 13:26:37,10000,1.805206298828125,7.7509765625,612.4474310874939
REG_SOCIAL_BOOKS_GOODREADS,5,TabSTAR 🌟,301,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7899894714355469,2.0458984375,2.0619022846221924,14,396,3571,1007.672779083252,2025-08-08 13:19:17,10000,1.782012939453125,8.6650390625,294.70043444633484
REG_SOCIAL_BOOKS_GOODREADS,3,TabSTAR 🌟,565,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8147544860839844,2.0478515625,2.0412437915802,14,396,3571,1007.672779083252,2025-08-08 13:22:39,10000,1.8081512451171875,7.8427734375,558.2146735191345
REG_SOCIAL_BOOKS_GOODREADS,4,TabSTAR 🌟,279,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.821617126464844,2.0478515625,1.0075278282165527,14,396,3571,1007.6727752685548,2025-08-08 13:17:40,10000,1.8241615295410156,8.3623046875,273.9269828796387
REG_SOCIAL_BOOKS_GOODREADS,2,TabSTAR 🌟,329,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.7902603149414062,2.0458984375,2.0146164894104004,14,396,3571,1007.6864013671876,2025-08-08 13:15:20,10000,1.7959480285644531,7.6689453125,322.0621266365051
REG_SOCIAL_BOOKS_GOODREADS,0,TabSTAR 🌟,302,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.81634521484375,2.0458984375,2.0135366916656494,14,396,3571,1007.672779083252,2025-08-08 13:11:15,10000,1.808452606201172,7.8701171875,295.62935733795166
REG_SOCIAL_BOOKS_GOODREADS,1,TabSTAR 🌟,349,8,AMD EPYC 7742 64-Core Processor,39.58612060546875,NVIDIA A100-SXM4-40GB,1.8186759948730469,2.6220703125,1.0077428817749023,14,396,3571,1007.6727752685548,2025-08-08 13:11:57,10000,1.8118247985839844,7.8251953125,343.1902141571045
