model,dataset_size,dataset,fold,Created,optuna_n_trials
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,6,2025-05-08T07:21:43.000Z,41
CatBoost-Tuned 😼,100000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,3,2025-05-07T09:19:18.000Z,41
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,4,2025-05-08T06:36:59.000Z,42
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,3,2025-05-07T22:32:22.000Z,42
CatBoost-Tuned 😼,100000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,8,2025-05-07T12:14:35.000Z,42
CatBoost-Tuned 😼,100000,REG_FOOD_ZOMATO_RESTAURANTS,3,2025-05-06T16:46:11.000Z,42
CatBoost-Tuned 😼,100000,REG_SOCIAL_MOVIES_DATASET_REVENUE,5,2025-05-08T12:02:03.000Z,42
CatBoost-Tuned 😼,100000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,4,2025-05-07T09:52:11.000Z,43
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,5,2025-05-05T02:57:44.000Z,43
CatBoost-Tuned 😼,100000,REG_FOOD_ZOMATO_RESTAURANTS,4,2025-05-06T17:05:17.000Z,43
CatBoost-Tuned 😼,100000,REG_FOOD_ZOMATO_RESTAURANTS,2,2025-05-06T15:54:57.000Z,44
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,8,2025-05-08T09:26:18.000Z,44
CatBoost-Tuned 😼,100000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,7,2025-05-05T16:55:00.000Z,44
CatBoost-Tuned 😼,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,4,2025-05-07T05:12:15.000Z,44
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,1,2025-05-08T06:21:24.000Z,44
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,5,2025-05-08T07:19:08.000Z,45
CatBoost-Tuned 😼,100000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,9,2025-05-05T17:07:23.000Z,45
CatBoost-Tuned 😼,100000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,2,2025-05-06T13:34:10.000Z,45
CatBoost-Tuned 😼,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,8,2025-05-07T05:41:33.000Z,45
CatBoost-Tuned 😼,100000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,8,2025-05-06T13:34:10.000Z,46
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,3,2025-05-08T06:36:57.000Z,46
CatBoost-Tuned 😼,100000,REG_HOUSES_CALIFORNIA_PRICES_2020,7,2025-05-07T21:06:15.000Z,46
CatBoost-Tuned 😼,100000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,7,2025-05-07T09:21:36.000Z,46
CatBoost-Tuned 😼,100000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,3,2025-05-06T13:34:10.000Z,47
CatBoost-Tuned 😼,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,2,2025-05-07T05:02:21.000Z,47
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,7,2025-05-08T08:36:43.000Z,48
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,9,2025-05-08T10:01:34.000Z,48
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,2,2025-05-08T06:26:44.000Z,49
CatBoost-Tuned 😼,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,6,2025-05-07T05:26:21.000Z,50
CatBoost-Tuned 😼,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,5,2025-05-08T02:40:31.000Z,50
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,7,2025-05-05T03:11:22.000Z,51
CatBoost-Tuned 😼,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,4,2025-05-08T02:34:26.000Z,51
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,6,2025-05-05T02:57:44.000Z,51
CatBoost-Tuned 😼,100000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,0,2025-05-07T07:25:52.000Z,52
CatBoost-Tuned 😼,100000,REG_SOCIAL_SPOTIFY_POPULARITY,6,2025-05-07T00:07:22.000Z,52
CatBoost-Tuned 😼,100000,REG_FOOD_ZOMATO_RESTAURANTS,9,2025-05-06T21:21:14.000Z,52
CatBoost-Tuned 😼,100000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,1,2025-05-07T08:23:04.000Z,52
CatBoost-Tuned 😼,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,9,2025-05-08T05:15:05.000Z,52
