model,dataset_size,dataset,fold,Created,optuna_n_trials
LightGBM-Tuned ⚡,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,3,2025-07-21T14:22:29.000Z,872
LightGBM-Tuned ⚡,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,2,2025-07-21T14:19:11.000Z,709
LightGBM-Tuned ⚡,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,1,2025-07-21T14:01:10.000Z,893
LightGBM-Tuned ⚡,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,0,2025-07-21T13:58:28.000Z,721
LightGBM-Tuned ⚡,100000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,9,2025-07-21T13:36:43.000Z,3783
LightGBM-Tuned ⚡,100000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,8,2025-07-21T13:29:19.000Z,5765
LightGBM-Tuned ⚡,100000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,7,2025-07-21T13:29:10.000Z,6092
LightGBM-Tuned ⚡,100000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,6,2025-07-21T13:28:58.000Z,5322
LightGBM-Tuned ⚡,100000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,5,2025-07-21T13:18:14.000Z,4528
LightGBM-Tuned ⚡,100000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,4,2025-07-21T13:18:09.000Z,4327
LightGBM-Tuned ⚡,100000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,3,2025-07-21T13:17:15.000Z,6086
LightGBM-Tuned ⚡,100000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,2,2025-07-21T13:12:01.000Z,5580
LightGBM-Tuned ⚡,100000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,1,2025-07-21T13:11:44.000Z,4586
LightGBM-Tuned ⚡,100000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,0,2025-07-21T13:03:25.000Z,6077
LightGBM-Tuned ⚡,100000,REG_SOCIAL_VIDEO_GAMES_SALES,9,2025-07-21T12:33:13.000Z,2503
LightGBM-Tuned ⚡,100000,REG_SOCIAL_VIDEO_GAMES_SALES,8,2025-07-21T12:23:46.000Z,2468
LightGBM-Tuned ⚡,100000,REG_SOCIAL_VIDEO_GAMES_SALES,7,2025-07-21T12:21:13.000Z,1974
LightGBM-Tuned ⚡,100000,REG_SOCIAL_VIDEO_GAMES_SALES,6,2025-07-21T12:21:07.000Z,1916
LightGBM-Tuned ⚡,100000,REG_SOCIAL_VIDEO_GAMES_SALES,5,2025-07-21T11:15:09.000Z,2448
LightGBM-Tuned ⚡,100000,REG_SOCIAL_VIDEO_GAMES_SALES,4,2025-07-21T11:08:42.000Z,2506
LightGBM-Tuned ⚡,100000,REG_SOCIAL_VIDEO_GAMES_SALES,3,2025-07-21T11:04:33.000Z,2464
