model,dataset_size,dataset,fold,Created,optuna_n_trials
RealMLP-Tuned 🌐,100000,REG_SOCIAL_SPOTIFY_POPULARITY,9,2025-07-24T07:49:33.000Z,8
RealMLP-Tuned 🌐,100000,REG_SOCIAL_SPOTIFY_POPULARITY,8,2025-07-24T07:42:14.000Z,8
RealMLP-Tuned 🌐,100000,REG_SOCIAL_SPOTIFY_POPULARITY,7,2025-07-24T07:36:56.000Z,8
RealMLP-Tuned 🌐,100000,REG_SOCIAL_SPOTIFY_POPULARITY,6,2025-07-24T07:36:36.000Z,9
RealMLP-Tuned 🌐,100000,REG_SOCIAL_SPOTIFY_POPULARITY,5,2025-07-24T07:27:44.000Z,9
RealMLP-Tuned 🌐,100000,REG_SOCIAL_SPOTIFY_POPULARITY,4,2025-07-24T06:44:54.000Z,8
RealMLP-Tuned 🌐,100000,REG_SOCIAL_SPOTIFY_POPULARITY,3,2025-07-24T06:36:29.000Z,9
RealMLP-Tuned 🌐,100000,REG_SOCIAL_SPOTIFY_POPULARITY,2,2025-07-24T06:29:01.000Z,8
RealMLP-Tuned 🌐,100000,REG_SOCIAL_SPOTIFY_POPULARITY,1,2025-07-24T06:28:17.000Z,9
RealMLP-Tuned 🌐,100000,REG_SOCIAL_SPOTIFY_POPULARITY,0,2025-07-24T06:15:33.000Z,9
RealMLP-Tuned 🌐,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,9,2025-07-24T06:13:02.000Z,16
RealMLP-Tuned 🌐,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,8,2025-07-24T06:12:23.000Z,19
RealMLP-Tuned 🌐,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,7,2025-07-24T06:09:56.000Z,18
RealMLP-Tuned 🌐,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,6,2025-07-24T06:09:25.000Z,17
RealMLP-Tuned 🌐,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,5,2025-07-24T05:59:48.000Z,17
RealMLP-Tuned 🌐,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,4,2025-07-24T05:56:20.000Z,18
RealMLP-Tuned 🌐,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,3,2025-07-24T05:54:15.000Z,9
RealMLP-Tuned 🌐,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,2,2025-07-24T05:47:46.000Z,16
