model,dataset_size,dataset,fold,test_score,Created
Numerical-Full,10000,REG_FOOD_WINE_POLISH_MARKET_PRICES,7,0.8826004266738892,2025-04-25T10:44:13.000Z
Numerical-Full,10000,REG_SPORTS_FIFA22_WAGES,9,0.8744874596595764,2025-04-25T13:44:30.000Z
Numerical-Full,10000,REG_SOCIAL_VIDEO_GAMES_SALES,4,0.8739345371723175,2025-04-25T05:48:34.000Z
Numerical-Full,10000,REG_SPORTS_FIFA22_WAGES,3,0.8713090717792511,2025-04-25T03:07:57.000Z
Numerical-Full,10000,REG_SOCIAL_VIDEO_GAMES_SALES,2,0.8673690259456635,2025-04-25T02:08:23.000Z
Numerical-Full,10000,REG_SOCIAL_VIDEO_GAMES_SALES,0,0.8564452081918716,2025-04-24T22:40:05.000Z
Numerical-Full,10000,REG_SOCIAL_VIDEO_GAMES_SALES,7,0.8540530651807785,2025-04-25T11:03:37.000Z
Numerical-Full,10000,REG_SOCIAL_VIDEO_GAMES_SALES,5,0.852751687169075,2025-04-25T07:30:34.000Z
Numerical-Full,10000,REG_SOCIAL_BOOKS_GOODREADS,9,0.848777174949646,2025-04-25T14:11:04.000Z
Numerical-Full,10000,REG_SOCIAL_VIDEO_GAMES_SALES,8,0.8446438759565353,2025-04-25T12:52:17.000Z
Numerical-Full,10000,REG_SOCIAL_BOOKS_GOODREADS,4,0.8411578387022018,2025-04-25T05:27:33.000Z
Numerical-Full,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,9,0.8390396709793285,2025-04-25T15:14:49.000Z
Numerical-Full,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,3,0.8385740836948812,2025-04-25T04:36:01.000Z
Numerical-Full,10000,REG_SOCIAL_BOOKS_GOODREADS,1,0.835904985666275,2025-04-25T00:01:41.000Z
Numerical-Full,10000,REG_FOOD_WINE_POLISH_MARKET_PRICES,6,0.8348056524991989,2025-04-25T09:00:41.000Z
Numerical-Full,10000,REG_SOCIAL_BOOKS_GOODREADS,7,0.8342669457197189,2025-04-25T10:40:11.000Z
Numerical-Full,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,2,0.8341002318942179,2025-04-25T02:43:07.000Z
Numerical-Full,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,8,0.8338962854450553,2025-04-25T13:25:11.000Z
Numerical-Full,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,5,0.8335451412952598,2025-04-25T08:06:50.000Z
Numerical-Full,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,1,0.8330780435724203,2025-04-25T00:55:14.000Z
Numerical-Full,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,4,0.8310604250582432,2025-04-25T06:22:40.000Z
Numerical-Full,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,0,0.8276133807270476,2025-04-24T23:14:45.000Z
Numerical-Full,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,7,0.8185391865756747,2025-04-25T11:36:44.000Z
Numerical-Full,10000,REG_SOCIAL_BOOKS_GOODREADS,0,0.8125462383031845,2025-04-24T22:20:36.000Z
Numerical-Full,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,6,0.8119152693441308,2025-04-25T09:50:13.000Z
Numerical-Full,10000,REG_SOCIAL_VIDEO_GAMES_SALES,1,0.805630698800087,2025-04-25T00:23:40.000Z
Numerical-Full,10000,REG_SOCIAL_BOOKS_GOODREADS,5,0.80439592897892,2025-04-25T07:11:19.000Z
Numerical-Full,10000,REG_SOCIAL_BOOKS_GOODREADS,3,0.8036583364009857,2025-04-25T03:36:14.000Z
Numerical-Full,10000,REG_SOCIAL_BOOKS_GOODREADS,6,0.8019070476293564,2025-04-25T08:55:31.000Z
Numerical-Full,10000,REG_FOOD_WINE_POLISH_MARKET_PRICES,4,0.8009593188762665,2025-04-25T05:29:53.000Z
Numerical-Full,10000,REG_SOCIAL_VIDEO_GAMES_SALES,9,0.8005748689174652,2025-04-25T14:34:00.000Z
Numerical-Full,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,1,0.7988631118259121,2025-04-25T00:09:36.000Z
Numerical-Full,10000,REG_SOCIAL_BOOKS_GOODREADS,8,0.7956080585718155,2025-04-25T12:29:20.000Z
Numerical-Full,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,7,0.7945654801979244,2025-04-25T10:47:34.000Z
Numerical-Full,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,0,0.7935090989410912,2025-04-24T22:26:55.000Z
Numerical-Full,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,6,0.792056391572418,2025-04-25T09:04:27.000Z
Numerical-Full,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,5,0.7908064027159464,2025-04-25T07:19:42.000Z
Numerical-Full,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,8,0.7873674506485585,2025-04-25T12:40:18.000Z
Numerical-Full,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,3,0.7868137856511527,2025-04-25T03:47:00.000Z
Numerical-Full,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,9,0.783512651784733,2025-04-25T14:20:06.000Z
Numerical-Full,10000,REG_SOCIAL_VIDEO_GAMES_SALES,6,0.7823764085769653,2025-04-25T09:17:18.000Z
Numerical-Full,10000,REG_SOCIAL_VIDEO_GAMES_SALES,3,0.7809424847364426,2025-04-25T03:59:14.000Z
Numerical-Full,10000,REG_FOOD_WINE_POLISH_MARKET_PRICES,0,0.7778045833110809,2025-04-24T22:23:38.000Z
Numerical-Full,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,4,0.7750478930989981,2025-04-25T05:34:03.000Z
Numerical-Full,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,2,0.7748173076720795,2025-04-25T01:53:57.000Z
Numerical-Full,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,5,0.7582786292413637,2025-04-25T08:16:41.000Z
Numerical-Full,10000,REG_SOCIAL_BOOKS_GOODREADS,2,0.7544291466474533,2025-04-25T01:45:43.000Z
Numerical-Full,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,9,0.7517003400105097,2025-04-25T15:24:55.000Z
Numerical-Full,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,8,0.7495093017078716,2025-04-25T13:33:14.000Z
Numerical-Full,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,4,0.747266520175835,2025-04-25T06:31:28.000Z
Numerical-Full,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,0,0.7460172086482485,2025-04-24T23:24:23.000Z
Numerical-Full,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,6,0.7376037595480631,2025-04-25T10:02:24.000Z
Numerical-Full,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,3,0.7370437828210179,2025-04-25T04:47:31.000Z
Numerical-Full,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,1,0.7352028737039757,2025-04-25T01:04:45.000Z
Numerical-Full,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,2,0.7342151529472368,2025-04-25T02:55:36.000Z
Numerical-Full,10000,REG_SOCIAL_ANIME_PLANET_RATING,2,0.7283137738704681,2025-04-25T02:26:31.000Z
Numerical-Full,10000,REG_SOCIAL_ANIME_PLANET_RATING,8,0.7282027900218964,2025-04-25T13:04:52.000Z
